Ano,Trimestre,Data do Anuncio,Empresa alvo do investimento,Empresa(s) investidora(s),Real (em milhoes),Dolar (em milhoes),Valor Informado,Municipio,Regiao,Descricao do investimento,CNAE Empresa alvo do investimento,CNAE Empresa(s) investidora(s),Tipo Investimento,Periodo
2013,3,03/09/2013,Caixa Economica Federal - CEF,Caixa Economica Federal - CEF,NA,NA,Nao,Cotia,RM Sao Paulo,Inauguracao de agencia bancaria na Granja Viana,6423-9 - Caixas economicas,6423-9 - Caixas economicas,Implantacao,2013 - 2013
2013,3,29/08/2013,Sabesp,Companhia de Saneamento Basico do Estado de Sao Paulo - Sabesp,525,224.18,Sim,Diadema,RM Sao Paulo,"Concessao da manutencao e ampliacao do servico de abastecimento de agua e tratamento de esgotos, por 30 anos","3600-6 - Captacao, tratamento e distribuicao de agua","3600-6 - Captacao, tratamento e distribuicao de agua",Ampliacao,2013 - 2043
2013,3,05/08/2013,Gollog,Move x Press Servicos Auxiliares de Transportes,0.2,0.09,Sim,Diadema,RM Sao Paulo,Abertura de franquia de envio de documentos e cargas,5320-2 - Atividades de malote e de entrega,5240-1 - Atividades auxiliares dos transportes aereos,Implantacao,2013 - 2013
2013,3,22/08/2013,Sistema Produtor Sao Lourenco - SPSL,Sistema Produtor Sao Lourenco - SPSL,2210,943.68,Sim,Diversos municipios-RMSP,RM Sao Paulo,"Construcao  de rede de abastecimento de agua, coleta de esgoto do sistema produtor Sao Lourenco","3600-6 - Captacao, tratamento e distribuicao de agua","3600-6 - Captacao, tratamento e distribuicao de agua/4222-7 - Construcao de redes de abastecimento de agua, coleta de esgoto e construcoes correlatas",Ampliacao,2013 - 2018
2013,3,21/08/2013,CPTM,Companhia Paulista de Trens Metropolitanos - CPTM,2100,896.71,Sim,Diversos municipios-RMSP,RM Sao Paulo,Implantacao da Linha 13 Jade de trem metropolitano,4912-4 - Transporte metroferroviario de passageiros,4912-4 - Transporte metroferroviario de passageiros,Ampliacao/Modernizacao,2013 - 2015
2013,3,06/07/2013,EMTU,Empresa Metropolitana de Transportes Urbanos de Sao Paulo - EMTU,57.7,25.62,Sim,Diversos municipios-RMSP,RM Sao Paulo,"Construcao de corredor metropolitano tipo BRT entre Jandira e Sao Paulo (Butanta), trecho Jandira - Itapevi","4921-3 - Transporte rodoviario coletivo de passageiros, com itinerario fixo, municipal e em regiao metropolitana","4921-3 - Transporte rodoviario coletivo de passageiros, com itinerario fixo, municipal e em regiao metropolitana",Ampliacao/Modernizacao,2013 - 2014
2013,3,09/08/2013,EMTU,Empresa Metropolitana de Transportes Urbanos de Sao Paulo - EMTU,250,106.75,Sim,Diversos municipios-RMSP,RM Sao Paulo,Construcao de corredor de onibus Guarulhos-Sao Paulo (Tucuruvi),"4921-3 - Transporte rodoviario coletivo de passageiros, com itinerario fixo, municipal e em regiao metropolitana","4921-3 - Transporte rodoviario coletivo de passageiros, com itinerario fixo, municipal e em regiao metropolitana",Ampliacao/Modernizacao,2012 - 2015
2013,3,06/09/2013,EMTU,Empresa Metropolitana de Transportes Urbanos de Sao Paulo - EMTU,127.4,56.12,Sim,Diversos municipios-RMSP,RM Sao Paulo,Construcao de corredor metropolitano tipo BRT entre Itapevi-Cotia,"4921-3 - Transporte rodoviario coletivo de passageiros, com itinerario fixo, municipal e em regiao metropolitana","4921-3 - Transporte rodoviario coletivo de passageiros, com itinerario fixo, municipal e em regiao metropolitana",Ampliacao/Modernizacao,2013 - 2015
2013,3,19/09/2013,EMTU,Empresa Metropolitana de Transportes Urbanos de Sao Paulo - EMTU,137.5,60.57,Sim,Diversos municipios-RMSP,RM Sao Paulo,Construcao de corredor de onibus Guarulhos-ABD,"4921-3 - Transporte rodoviario coletivo de passageiros, com itinerario fixo, municipal e em regiao metropolitana","4921-3 - Transporte rodoviario coletivo de passageiros, com itinerario fixo, municipal e em regiao metropolitana",Implantacao,2013 - 2015
2013,3,10/07/2013,NTN-SNR,NTN do Brasil Producao de Semi-Eixos,50,22.2,Sim,Guarulhos,RM Sao Paulo,Ampliacao e modernizacao da fabrica de rolamentos automotivos,2944-1 - Fabricacao de pecas e acessorios para o sistema de direcao e suspensao de veiculos automotores,2944-1 - Fabricacao de pecas e acessorios para o sistema de direcao e suspensao de veiculos automotores,Ampliacao/Modernizacao,2010 - 2014
2013,3,07/08/2013,Livraria Saraiva,Saraiva e Siciliano,1.06,0.45,Sim,Guarulhos,RM Sao Paulo,Abertura de livraria no aeroporto de Cumbica,"4761-0 - Comercio varejista de livros, jornais, revistas e papelaria","4761-0 - Comercio varejista de livros, jornais, revistas e papelaria",Implantacao,2013 - 2013
2013,3,19/08/2013,Farmais,Farmais,NA,NA,Nao,Guarulhos,RM Sao Paulo,Inauguracao de franquia de drogaria,4771-7 - Comercio varejista de produtos farmaceuticos para uso humano e veterinario,4771-7 - Comercio varejista de produtos farmaceuticos para uso humano e veterinario,Implantacao,2013 - 2013
2013,3,26/09/2013,Ecopistas,Concessionaria das Rodovias Ayrton Senna e Carvalho Pinto - Ecopistas,44.6,19.65,Sim,Guarulhos,RM Sao Paulo,Inauguracao de trevo dos Pimentas na Rodovia SP 060 - Presidente Dutra,"5221-4 - Concessionarias de rodovias, pontes, tuneis e servicos relacionados","5221-4 - Concessionarias de rodovias, pontes, tuneis e servicos relacionados",Ampliacao/Modernizacao,2012 - 2013
2013,3,13/09/2013,Laundromat Express,Laundromat Express,0.12,0.05,Sim,Guarulhos,RM Sao Paulo,Abertura de lavanderia automatica em posto de gasolina na Rodovia Regis Bittencourt,"9601-7 - Lavanderias, tinturarias e toalheiros","9601-7 - Lavanderias, tinturarias e toalheiros",Implantacao,2012 - 2013
2013,3,01/07/2013,Assai Atacadista,Barcelona Comercio Varejista e Atacadista,35,15.54,Sim,Itaquaquecetuba,RM Sao Paulo,"Inauguracao de atacado de produtos de mercearia, pereciveis, embalagens, bazar, higiene, bebidas e limpeza","4691-5 - Comercio atacadista de mercadorias em geral, com predominancia de produtos alimenticios","4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados",Implantacao,2012 - 2013
2013,3,19/08/2013,Servico Nacional de Aprendizagem Industrial - Senai,Servico Nacional de Aprendizagem Industrial - Senai,3.7,1.58,Sim,Jandira,RM Sao Paulo,Reforma de escola de ensino profissionalizante Professor Vicente Amato,8541-4 - Educacao profissional de nivel tecnico,8599-6 - Atividades de ensino nao especificadas anteriormente,Modernizacao,2010 - 2013
2013,3,23/08/2013,SelecTrucks,Mercedes-Benz do Brasil,NA,NA,Nao,Maua,RM Sao Paulo,Instalacao de loja especializada na comercializacao de caminhoes usados de diversas marcas,4511-1 - Comercio a varejo e por atacado de veiculos automotores,2920-4 - Fabricacao de caminhoes e onibus,Implantacao,2011 - 2013
2013,3,31/08/2013,Hospital Vital,Hospital Vitalidade,2,0.85,Sim,Maua,RM Sao Paulo,Ampliacao do hospital e inauguracao do centro hemodinamico,8610-1 - Atividades de atendimento hospitalar,8610-1 - Atividades de atendimento hospitalar,Ampliacao/Modernizacao,2012 - 2013
2013,3,02/07/2013,Makro,Makro Atacadista,35,15.54,Sim,Mogi das Cruzes,RM Sao Paulo,"Inauguracao de atacado de produtos de mercearia, pereciveis, embalagens, bazar, higiene, bebidas e limpeza","4693-1 - Comercio atacadista de mercadorias em geral, sem predominancia de alimentos ou de insumos agropecuarios","4693-1 - Comercio atacadista de mercadorias em geral, sem predominancia de alimentos ou de insumos agropecuarios",Implantacao,2012 - 2013
2013,3,12/09/2013,Super 8,Hotelpar Empreendimentos e Participacoes,11,4.85,Sim,Mogi das Cruzes,RM Sao Paulo,Construcao de hotel,5510-8 - Hoteis e similares,6810-2 - Atividades imobiliarias de imoveis proprios,Implantacao,2013 - 2013
2013,3,07/09/2013,Clinica Katia Daga,Kad Clinica Dermatologica,NA,NA,Nao,Mogi das Cruzes,RM Sao Paulo,Inauguracao de clinica dermatologica,8630-5 - Atividades de atencao ambulatorial executadas por medicos e odontologos,8630-5 - Atividades de atencao ambulatorial executadas por medicos e odontologos,Implantacao,2010 - 2013
2013,3,03/09/2013,Caixa Economica Federal - CEF,Caixa Economica Federal - CEF,NA,NA,Nao,Osasco,RM Sao Paulo,Inauguracao de agencia bancaria no Jardim Agu,6423-9 - Caixas economicas,6423-9 - Caixas economicas,Implantacao,2013 - 2013
2013,3,02/08/2013,Seven Idiomas,Premium Cursos de Idiomas e Comercio de Material Didatico,0.25,0.11,Sim,Osasco,RM Sao Paulo,Implantacao de franquia de escola de ingles e espanhol,8593-7 - Ensino de idiomas,"4761-0 - Comercio varejista de livros, jornais, revistas e papelaria",Implantacao,2013 - 2013
2013,3,02/07/2013,Nitto Denko,Nitto Denko America Latina,40.31,17.9,Sim,Santana de Parnaiba,RM Sao Paulo,Construcao de fabrica de produtos para o setor automobilistico de aplicacao em NVH no Polo Industrial do Cururuquara,2219-6 - Fabricacao de artefatos de borracha nao especificados anteriormente,2219-6 - Fabricacao de artefatos de borracha nao especificados anteriormente,Implantacao,2012 - 2013
2013,3,01/09/2013,AkzoNobel,AkzoNobel,NA,NA,Nao,Santo Andre,RM Sao Paulo,Ampliacao de producao e compra de equipamentos para producao de tintas de impressao para embalagens metalicas.,"2071-1 - Fabricacao de tintas, vernizes, esmaltes e lacas","2071-1 - Fabricacao de tintas, vernizes, esmaltes e lacas",Ampliacao/Modernizacao,2013 - 2014
2013,3,20/09/2013,Lojas Americanas,Lojas Americanas,2.5,1.1,Sim,Santo Andre,RM Sao Paulo,Inauguracao de loja de departamentos no Atrium Shopping Santo Andre,"4713-0 - Comercio varejista de mercadorias em geral, sem predominancia de produtos alimenticios","4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados",Implantacao,2013 - 2013
2013,3,20/09/2013,Casas Bahia,Casas Bahia Comercial,2.27,1,Sim,Santo Andre,RM Sao Paulo,Inauguracao de loja de moveis e eletrodomesticos no Atrium Shopping Santo Andre,"4713-0 - Comercio varejista de mercadorias em geral, sem predominancia de produtos alimenticios","4713-0 - Comercio varejista de mercadorias em geral, sem predominancia de produtos alimenticios",Implantacao,2013 - 2013
2013,3,19/08/2013,Farmais,Farmais,NA,NA,Nao,Santo Andre,RM Sao Paulo,Inauguracao de franquia de drogaria,4771-7 - Comercio varejista de produtos farmaceuticos para uso humano e veterinario,4771-7 - Comercio varejista de produtos farmaceuticos para uso humano e veterinario,Implantacao,2013 - 2013
2013,3,20/09/2013,Seduction,Seduction Perfumes,NA,NA,Nao,Santo Andre,RM Sao Paulo,Inauguracao de loja de cosmeticos e perfumaria no Atrium Shopping Santo Andre,"4772-5 - Comercio varejista de cosmeticos, produtos de perfumaria e de higiene pessoal","4772-5 - Comercio varejista de cosmeticos, produtos de perfumaria e de higiene pessoal",Implantacao,2013 - 2013
2013,3,20/09/2013,Lojas Riachuelo,Lojas Riachuelo,2.03,0.9,Sim,Santo Andre,RM Sao Paulo,"Inauguracao de loja de moda feminina, masculina, infanto-juvenil, moda casa, no Atrium Shopping Santo Andre",4781-4 - Comercio varejista de artigos do vestuario e acessorios,4781-4 - Comercio varejista de artigos do vestuario e acessorios,Implantacao,2013 - 2013
2013,3,20/09/2013,Fratts Calcados,Glauca Calcados,NA,NA,Nao,Santo Andre,RM Sao Paulo,Inauguracao de loja de calcados femininos no Atrium Shopping Santo Andre,4782-2 - Comercio varejista de calcados e artigos de viagem,4782-2 - Comercio varejista de calcados e artigos de viagem,Implantacao,2013 - 2013
2013,3,20/09/2013,Pontal,Pontal Calcados,NA,NA,Nao,Santo Andre,RM Sao Paulo,Inauguracao de lojas de calcados no Atrium Shopping Santo Andre,4782-2 - Comercio varejista de calcados e artigos de viagem,4782-2 - Comercio varejista de calcados e artigos de viagem,Implantacao,2013 - 2013
2013,3,05/08/2013,Gollog,Sigma Transportes e Logistica,0.2,0.09,Sim,Santo Andre,RM Sao Paulo,Abertura de franquia de envio de documentos e cargas,5320-2 - Atividades de malote e de entrega,4930-2 - Transporte rodoviario de carga,Implantacao,2013 - 2013
2013,3,07/09/2013,Hooters,Hooters Santo Andre Lanchonete,NA,NA,Nao,Santo Andre,RM Sao Paulo,Abertura de franquia de restaurante no Shopping ABC,5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,Implantacao,2013 - 2013
2013,3,25/09/2013,Cervejaria Theodora,Cervejaria Theodora,2,0.88,Sim,Santo Andre,RM Sao Paulo,Inauguracao de cervejaria artesanal,5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,Implantacao,2010 - 2013
2013,3,26/08/2013,Idekos Cowork,Idekos Cowork,0.02,0.01,Sim,Santo Andre,RM Sao Paulo,Instalacao de escritorios compartilhados,6810-2 - Atividades imobiliarias de imoveis proprios,6810-2 - Atividades imobiliarias de imoveis proprios,Implantacao,2012 - 2013
2013,3,11/08/2013,Faculdade de Medicina do ABC - FMABC,Faculdade de Medicina do ABC - FMABC,NA,NA,Nao,Santo Andre,RM Sao Paulo,Inauguracao de centro de excelencia em terapia de alta complexidade-Cetap,8610-1 - Atividades de atendimento hospitalar,8610-1 - Atividades de atendimento hospitalar,Ampliacao/Modernizacao,2013 - 2013
2013,3,12/08/2013,Mazurky,Mazurky Industria e Comercio de Embalagens,1.8,0.77,Sim,Sao Bernardo do Campo,RM Sao Paulo,Compra de equipamentos e readequacao da fabrica de embalagens de papelao ondulado.,1733-8 - Fabricacao de chapas e de embalagens de papelao ondulado,1733-8 - Fabricacao de chapas e de embalagens de papelao ondulado,Ampliacao,2008 - 2013
2013,3,05/08/2013,Volkswagen,Volkswagen do Brasil Industria de Veiculos Automotores,10,4.27,Sim,Sao Bernardo do Campo,RM Sao Paulo,Compra de equipamentos para testes nos veiculos em producao,"2910-7 - Fabricacao de automoveis, camionetas e utilitarios","2910-7 - Fabricacao de automoveis, camionetas e utilitarios",Ampliacao/Modernizacao,2013 - 2013
2013,3,15/07/2013,Cooperativa de Consumo - Coop,Cooperativa de Consumo - Coop,0.39,0.17,Sim,Sao Bernardo do Campo,RM Sao Paulo,Inauguracao de posto de combustivel,4731-8 - Comercio varejista de combustiveis para veiculos automotores,"4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados",Implantacao,2012 - 2013
2013,3,16/09/2013,Panolatras,Ligia Belarmino da Silva,0.06,0.03,Sim,Sao Bernardo do Campo,RM Sao Paulo,Compra de impressora estampas de tecidos,"4755-5 - Comercio varejista especializado de tecidos e artigos de cama, mesa e banho","4755-5 - Comercio varejista especializado de tecidos e artigos de cama, mesa e banho",Ampliacao/Modernizacao,2013 - 2013
2013,3,06/08/2013,Emporium  das Noivas,Emporium  das Noivas,NA,NA,Nao,Sao Bernardo do Campo,RM Sao Paulo,Inauguracao de shopping especializado em artigos para noivas,4781-4 - Comercio varejista de artigos do vestuario e acessorios,4781-4 - Comercio varejista de artigos do vestuario e acessorios,Implantacao,2013 - 2014
2013,3,17/09/2013,Lojas Riachuelo,Lojas Riachuelo,2.73,1.2,Sim,Sao Bernardo do Campo,RM Sao Paulo,"""Abertura de loja conceito ""Riachuelo mulher"" de moda feminina, masculina, infanto-juvenil, moda casa no Golden Square Shopping""",4781-4 - Comercio varejista de artigos do vestuario e acessorios,4781-4 - Comercio varejista de artigos do vestuario e acessorios,Implantacao,2013 - 2014
2013,3,20/09/2013,Lacoste,Izilda Aparecida de Carvalho Aziz,0.6,0.26,Sim,Sao Bernardo do Campo,RM Sao Paulo,Inauguracao de franquia de loja de roupas no Golden Square,4781-4 - Comercio varejista de artigos do vestuario e acessorios,4781-4 - Comercio varejista de artigos do vestuario e acessorios,Implantacao,2013 - 2013
2013,3,20/09/2013,Le Lis Blanc,Le Lis Blanc Deux,NA,NA,Nao,Sao Bernardo do Campo,RM Sao Paulo,Inauguracao de franquia de loja de roupas no Golden Square Shopping,4781-4 - Comercio varejista de artigos do vestuario e acessorios,4781-4 - Comercio varejista de artigos do vestuario e acessorios,Implantacao,2013 - 2013
2013,3,13/08/2013,Shopping Metropole,Sonae Sierra Brasil,8,3.42,Sim,Sao Bernardo do Campo,RM Sao Paulo,Ampliacao do Shopping,6822-6 - Gestao e administracao da propriedade imobiliaria,4110-7 - Incorporacao de empreendimentos imobiliarios,Ampliacao/Modernizacao,2013 - 2013
2013,3,19/08/2013,Instituto Maua de Tecnologia - IMT,Instituto Maua de Tecnologia  - IMT,200,85.4,Sim,Sao Bernardo do Campo,RM Sao Paulo,"""Instalacao de centro de certificacao, prestacao de servicos e desenvolvimento de pesquisa em seguranca veicular e mobilidade, colisao de veiculos ou ""crash test""""",7120-1 - Testes e analises tecnicas,8532-5 - Educacao superior - graduacao e pos-graduacao,Implantacao,2014 - 2016
2013,3,11/08/2013,Academia Bio Ritmo,Academia Bio Ritmo,NA,NA,Nao,Sao Bernardo do Campo,RM Sao Paulo,Abertura de academia de ginastica no Shopping Metropole,9313-1 - Atividades de condicionamento fisico,9313-1 - Atividades de condicionamento fisico,Implantacao,2013 - 2013
2013,3,01/08/2013,Confraria Paulistania,Emcomex Empresa de Comercio Exterior,1,0.43,Sim,Sao Caetano do Sul,RM Sao Paulo,Inauguracao de bar e loja da importadora de cervejas especiais Bier & Wein,4723-7 - Comercio varejista de bebidas,4635-4 - Comercio atacadista de bebidas,Implantacao,2012 - 2013
2013,3,26/07/2013,Hospital Sao Luiz,Rede D'Or Sao Luiz,140,62.17,Sim,Sao Caetano do Sul,RM Sao Paulo,Construcao de hospital,8610-1 - Atividades de atendimento hospitalar,8610-1 - Atividades de atendimento hospitalar,Implantacao,2010 - 2015
2013,3,23/07/2013,Le Pain Quotidien,LPQBR Restaurantes e Padarias,7,3.11,Sim,Sao Paulo,RM Sao Paulo,Instalacao de padaria central,1091-1 - Fabricacao de produtos de panificacao,5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,Implantacao,2012 - 2013
2013,3,26/08/2013,Mr. Green,Krest Internacional,1.2,0.51,Sim,Sao Paulo,RM Sao Paulo,Inauguracao de lava-rapido de automoveis e bar no bairro do Limao,4520-0 - Manutencao e reparacao de veiculos automotores,"4693-1 - Comercio atacadista de mercadorias em geral, sem predominancia de alimentos ou de insumos agropecuarios",Implantacao,2012 - 2013
2013,3,31/08/2013,NGK,Ceramica de Velas e Ignicao NGK do Brasil,NA,NA,Nao,Sao Paulo,RM Sao Paulo,Inauguracao de Show Room de velas de ignicao no bairro do Tatuape,4530-7 - Comercio de pecas e acessorios para veiculos automotores,"2945-0 - Fabricacao de material eletrico e eletronico para veiculos automotores, exceto baterias",Implantacao,2013 - 2013
2013,3,30/09/2013,Lojas Americanas,Lojas Americanas,2.5,1.1,Sim,Sao Paulo,RM Sao Paulo,"Inauguracao de loja de departamentos, moveis e eletrodomesticos no Shopping Eldorado","4713-0 - Comercio varejista de mercadorias em geral, sem predominancia de produtos alimenticios","4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados",Implantacao,2013 - 2013
